2.500000 -6.144321 -58.731549 -7.327985 5.633620 150.240167 -34.978633 0.510701 -91.508618 42.306618 
2.550000 -6.212593 -59.384088 -7.409434 5.696216 151.909458 -35.367263 0.516377 -92.525370 42.776696 
2.600000 -6.280866 -60.036628 -7.490883 5.758813 153.578750 -35.755892 0.522053 -93.542122 43.246775 
2.650000 -6.349138 -60.689167 -7.572332 5.821409 155.248041 -36.144521 0.527729 -94.558874 43.716853 
2.700000 -6.417411 -61.341705 -7.653782 5.884006 156.917332 -36.533150 0.533405 -95.575627 44.186932 
2.750000 -6.485684 -61.994244 -7.735232 5.946602 158.586623 -36.921779 0.539082 -96.592379 44.657011 
2.800000 -6.553956 -62.646782 -7.816682 6.009198 160.255914 -37.310408 0.544758 -97.609132 45.127090 
2.850000 -6.622229 -63.299321 -7.898133 6.071795 161.925205 -37.699036 0.550434 -98.625885 45.597169 
2.900000 -6.690502 -63.951858 -7.979584 6.134391 163.594496 -38.087665 0.556111 -99.642638 46.067249 
2.950000 -6.758775 -64.604396 -8.061036 6.196988 165.263787 -38.476293 0.561787 -100.659391 46.537328 
3.000000 -6.827048 -65.256934 -8.142487 6.259585 166.933078 -38.864921 0.567463 -101.676144 47.007408 
3.050000 -6.895321 -65.909471 -8.223939 6.322181 168.602368 -39.253549 0.573140 -102.692897 47.477488 
3.100000 -6.963594 -66.562008 -8.305392 6.384778 170.271659 -39.642177 0.578816 -103.709651 47.947568 
3.150000 -7.031867 -67.214545 -8.386844 6.447374 171.940949 -40.030804 0.584493 -104.726404 48.417649 
3.200000 -7.100140 -67.867081 -8.468297 6.509971 173.610240 -40.419432 0.590169 -105.743158 48.887729 
3.250000 -7.168413 -68.519618 -8.549751 6.572568 175.279530 -40.808059 0.595845 -106.759912 49.357810 
3.300000 -7.236686 -69.172154 -8.631204 6.635164 176.948820 -41.196686 0.601522 -107.776666 49.827890 
3.350000 -7.304959 -69.824690 -8.712658 6.697761 178.618111 -41.585313 0.607198 -108.793420 50.297971 
3.400000 -7.373233 -70.477226 -8.794112 6.760358 180.287401 -41.973940 0.612875 -109.810174 50.768052 
3.450000 -7.441506 -71.129762 -8.875566 6.822955 181.956691 -42.362567 0.618552 -110.826929 51.238133 
3.500000 -7.509779 -71.782298 -8.957021 6.885551 183.625981 -42.751194 0.624228 -111.843683 51.708215 
3.550000 -7.578053 -72.434833 -9.038476 6.948148 185.295271 -43.139821 0.629905 -112.860438 52.178296 
3.600000 -7.646326 -73.087368 -9.119931 7.010745 186.964561 -43.528447 0.635581 -113.877192 52.648378 
3.650000 -7.714599 -73.739903 -9.201386 7.073342 188.633851 -43.917073 0.641258 -114.893947 53.118460 
3.700000 -7.782873 -74.392438 -9.282842 7.135938 190.303140 -44.305700 0.646934 -115.910702 53.588541 
3.750000 -7.851146 -75.044973 -9.364298 7.198535 191.972430 -44.694326 0.652611 -116.927457 54.058623 
3.800000 -7.919420 -75.697508 -9.445754 7.261132 193.641720 -45.082952 0.658288 -117.944212 54.528705 
3.850000 -7.987693 -76.350042 -9.527210 7.323729 195.311009 -45.471578 0.663964 -118.960967 54.998788 
3.900000 -8.055967 -77.002576 -9.608667 7.386326 196.980299 -45.860203 0.669641 -119.977723 55.468870 
3.950000 -8.124241 -77.655111 -9.690123 7.448923 198.649589 -46.248829 0.675318 -120.994478 55.938953 
4.000000 -8.192514 -78.307645 -9.771580 7.511520 200.318878 -46.637455 0.680995 -122.011234 56.409035 
4.050000 -8.260788 -78.960178 -9.853038 7.574117 201.988168 -47.026080 0.686671 -123.027989 56.879118 
4.100000 -8.329062 -79.612712 -9.934495 7.636714 203.657457 -47.414706 0.692348 -124.044745 57.349201 
4.150000 -8.397335 -80.265246 -10.015953 7.699311 205.326746 -47.803331 0.698025 -125.061500 57.819284 
4.200000 -8.465609 -80.917779 -10.097410 7.761908 206.996035 -48.191956 0.703702 -126.078256 58.289367 
4.250000 -8.533883 -81.570312 -10.178868 7.824505 208.665325 -48.580581 0.709378 -127.095012 58.759450 
4.300000 -8.602157 -82.222846 -10.260327 7.887102 210.334614 -48.969206 0.715055 -128.111768 59.229533 
4.350000 -8.670431 -82.875379 -10.341785 7.949699 212.003903 -49.357831 0.720732 -129.128524 59.699616 
4.400000 -8.738704 -83.527912 -10.423244 8.012296 213.673192 -49.746456 0.726409 -130.145281 60.169700 
4.450000 -8.806978 -84.180444 -10.504703 8.074893 215.342481 -50.135081 0.732086 -131.162037 60.639783 
4.500000 -8.875252 -84.832977 -10.586162 8.137490 217.011770 -50.523705 0.737762 -132.178793 61.109867 
4.550000 -8.943526 -85.485510 -10.667621 8.200087 218.681059 -50.912330 0.743439 -133.195550 61.579951 
4.600000 -9.011800 -86.138042 -10.749080 8.262684 220.350348 -51.300954 0.749116 -134.212306 62.050035 
4.650000 -9.080074 -86.790574 -10.830540 8.325281 222.019637 -51.689579 0.754793 -135.229063 62.520119 
4.700000 -9.148348 -87.443107 -10.911999 8.387878 223.688926 -52.078203 0.760470 -136.245819 62.990203 
4.750000 -9.216622 -88.095639 -10.993459 8.450475 225.358215 -52.466827 0.766147 -137.262576 63.460287 
4.800000 -9.284896 -88.748171 -11.074919 8.513072 227.027503 -52.855452 0.771824 -138.279333 63.930371 
4.850000 -9.353170 -89.400702 -11.156380 8.575670 228.696792 -53.244076 0.777501 -139.296090 64.400455 
4.900000 -9.421444 -90.053234 -11.237840 8.638267 230.366081 -53.632700 0.783178 -140.312847 64.870540 
4.950000 -9.489718 -90.705766 -11.319301 8.700864 232.035369 -54.021324 0.788855 -141.329604 65.340624 
5.000000 -9.557993 -91.358297 -11.400761 8.763461 233.704658 -54.409947 0.794531 -142.346361 65.810709 
5.050000 -9.626267 -92.010829 -11.482222 8.826058 235.373947 -54.798571 0.800208 -143.363118 66.280793 
5.100000 -9.694541 -92.663360 -11.563683 8.888656 237.043235 -55.187195 0.805885 -144.379875 66.750878 
5.150000 -9.762815 -93.315891 -11.645144 8.951253 238.712524 -55.575818 0.811562 -145.396632 67.220963 
5.200000 -9.831089 -93.968422 -11.726606 9.013850 240.381812 -55.964442 0.817239 -146.413390 67.691048 
5.250000 -9.899364 -94.620953 -11.808067 9.076447 242.051100 -56.353065 0.822916 -147.430147 68.161133 
5.300000 -9.967638 -95.273484 -11.889529 9.139044 243.720389 -56.741689 0.828593 -148.446904 68.631218 
5.350000 -10.035912 -95.926015 -11.970991 9.201642 245.389677 -57.130312 0.834270 -149.463662 69.101303 
5.400000 -10.104186 -96.578546 -12.052453 9.264239 247.058965 -57.518935 0.839947 -150.480420 69.571388 
5.450000 -10.172461 -97.231077 -12.133915 9.326836 248.728254 -57.907559 0.845625 -151.497177 70.041474 
5.500000 -10.240735 -97.883607 -12.215377 9.389434 250.397542 -58.296182 0.851302 -152.513935 70.511559 
5.550000 -10.309009 -98.536138 -12.296839 9.452031 252.066830 -58.684805 0.856979 -153.530693 70.981644 
5.600000 -10.377284 -99.188668 -12.378302 9.514628 253.736118 -59.073428 0.862656 -154.547451 71.451730 
5.650000 -10.445558 -99.841198 -12.459765 9.577225 255.405407 -59.462051 0.868333 -155.564208 71.921815 
5.700000 -10.513833 -100.493728 -12.541227 9.639823 257.074695 -59.850674 0.874010 -156.580966 72.391901 
5.750100 -10.582244 -101.147564 -12.622853 9.702545 258.747321 -60.240074 0.879698 -157.599758 72.862927 
5.800100 -10.650518 -101.800094 -12.704316 9.765143 260.416609 -60.628697 0.885375 -158.616516 73.333013 
5.850100 -10.718793 -102.452623 -12.785779 9.827740 262.085897 -61.017319 0.891053 -159.633274 73.803099 
5.900100 -10.787067 -103.105153 -12.867243 9.890337 263.755185 -61.405942 0.896730 -160.650032 74.273185 
5.950100 -10.855342 -103.757683 -12.948706 9.952935 265.424473 -61.794564 0.902407 -161.666790 74.743271 
6.000100 -10.923616 -104.410213 -13.030170 10.015532 267.093761 -62.183187 0.908084 -162.683549 75.213357 
6.050100 -10.991891 -105.062742 -13.111633 10.078129 268.763049 -62.571809 0.913761 -163.700307 75.683443 
6.100100 -11.060165 -105.715272 -13.193097 10.140727 270.432337 -62.960432 0.919438 -164.717065 76.153529 
6.150100 -11.128440 -106.367801 -13.274561 10.203324 272.101625 -63.349054 0.925115 -165.733824 76.623615 
6.200100 -11.196714 -107.020331 -13.356025 10.265922 273.770913 -63.737677 0.930793 -166.750582 77.093702 
6.250100 -11.264989 -107.672860 -13.437489 10.328519 275.440201 -64.126299 0.936470 -167.767341 77.563788 
6.300100 -11.333263 -108.325389 -13.518953 10.391117 277.109488 -64.514921 0.942147 -168.784099 78.033874 
6.350100 -11.401538 -108.977918 -13.600418 10.453714 278.778776 -64.903543 0.947824 -169.800858 78.503961 
6.400100 -11.469813 -109.630447 -13.681882 10.516311 280.448064 -65.292165 0.953501 -170.817617 78.974047 
6.450100 -11.538087 -110.282976 -13.763347 10.578909 282.117352 -65.680787 0.959179 -171.834375 79.444134 
6.500100 -11.606362 -110.935505 -13.844812 10.641506 283.786639 -66.069409 0.964856 -172.851134 79.914221 
6.550100 -11.674637 -111.588034 -13.926276 10.704104 285.455927 -66.458031 0.970533 -173.867893 80.384307 
6.600100 -11.742911 -112.240563 -14.007741 10.766701 287.125215 -66.846653 0.976210 -174.884652 80.854394 
6.650100 -11.811186 -112.893091 -14.089206 10.829299 288.794502 -67.235275 0.981887 -175.901411 81.324481 
6.700100 -11.879461 -113.545620 -14.170671 10.891896 290.463790 -67.623897 0.987565 -176.918170 81.794568 
6.750100 -11.947736 -114.198149 -14.252137 10.954494 292.133077 -68.012518 0.993242 -177.934929 82.264655 
6.800100 -12.016010 -114.850677 -14.333602 11.017091 293.802365 -68.401140 0.998919 -178.951688 82.734742 
6.850100 -12.084285 -115.503206 -14.415067 11.079689 295.471652 -68.789762 1.004596 -179.968447 83.204829 
6.900100 -12.152560 -116.155734 -14.496533 11.142286 297.140940 -69.178383 1.010274 -180.985206 83.674916 
6.950100 -12.220835 -116.808262 -14.577999 11.204884 298.810227 -69.567005 1.015951 -182.001965 84.145003 
7.000100 -12.289110 -117.460790 -14.659464 11.267481 300.479515 -69.955626 1.021628 -183.018724 84.615091 
7.050100 -12.357384 -118.113319 -14.740930 11.330079 302.148802 -70.344248 1.027306 -184.035483 85.085178 
7.100100 -12.425659 -118.765847 -14.822396 11.392676 303.818089 -70.732869 1.032983 -185.052243 85.555265 
7.150100 -12.493934 -119.418375 -14.903862 11.455274 305.487377 -71.121490 1.038660 -186.069002 86.025352 
7.200100 -12.562209 -120.070903 -14.985328 11.517871 307.156664 -71.510112 1.044337 -187.085761 86.495440 
7.250100 -12.630484 -120.723431 -15.066794 11.580469 308.825951 -71.898733 1.050015 -188.102521 86.965527 
7.300100 -12.698759 -121.375959 -15.148261 11.643067 310.495239 -72.287354 1.055692 -189.119280 87.435615 
7.350100 -12.767034 -122.028486 -15.229727 11.705664 312.164526 -72.675975 1.061369 -190.136040 87.905702 
7.400100 -12.835308 -122.681014 -15.311193 11.768262 313.833813 -73.064597 1.067047 -191.152799 88.375790 
7.450100 -12.903583 -123.333542 -15.392660 11.830859 315.503101 -73.453218 1.072724 -192.169559 88.845878 
7.500100 -12.971858 -123.986069 -15.474127 11.893457 317.172388 -73.841839 1.078401 -193.186318 89.315965 
7.550100 -13.040133 -124.638597 -15.555593 11.956054 318.841675 -74.230460 1.084079 -194.203078 89.786053 
7.600100 -13.108408 -125.291124 -15.637060 12.018652 320.510962 -74.619081 1.089756 -195.219838 90.256141 
7.650100 -13.176683 -125.943652 -15.718527 12.081250 322.180249 -75.007702 1.095433 -196.236597 90.726229 
7.700100 -13.244958 -126.596179 -15.799994 12.143847 323.849536 -75.396323 1.101111 -197.253357 91.196317 
7.750100 -13.313233 -127.248707 -15.881461 12.206445 325.518824 -75.784944 1.106788 -198.270117 91.666405 
7.800100 -13.381508 -127.901234 -15.962928 12.269043 327.188111 -76.173564 1.112466 -199.286877 92.136493 
7.850100 -13.449783 -128.553761 -16.044396 12.331640 328.857398 -76.562185 1.118143 -200.303636 92.606581 
7.900100 -13.518058 -129.206288 -16.125863 12.394238 330.526685 -76.950806 1.123820 -201.320396 93.076669 
7.950100 -13.586333 -129.858816 -16.207330 12.456835 332.195972 -77.339427 1.129498 -202.337156 93.546757 
8.000100 -13.654608 -130.511343 -16.288798 12.519433 333.865259 -77.728047 1.135175 -203.353916 94.016845 
8.050100 -13.722883 -131.163870 -16.370265 12.582031 335.534546 -78.116668 1.140853 -204.370676 94.486933 
8.100100 -13.791158 -131.816397 -16.451733 12.644628 337.203833 -78.505289 1.146530 -205.387436 94.957021 
8.150100 -13.859433 -132.468924 -16.533201 12.707226 338.873120 -78.893909 1.152207 -206.404196 95.427110 
8.200100 -13.927709 -133.121450 -16.614668 12.769824 340.542407 -79.282530 1.157885 -207.420956 95.897198 
8.250100 -13.995984 -133.773977 -16.696136 12.832421 342.211694 -79.671150 1.163562 -208.437716 96.367286 
8.300100 -14.064259 -134.426504 -16.777604 12.895019 343.880981 -80.059771 1.169240 -209.454477 96.837375 
8.350100 -14.132534 -135.079031 -16.859072 12.957617 345.550267 -80.448391 1.174917 -210.471237 97.307463 
8.400100 -14.200809 -135.731557 -16.940540 13.020215 347.219554 -80.837011 1.180594 -211.487997 97.777552 
8.450100 -14.269084 -136.384084 -17.022008 13.082812 348.888841 -81.225632 1.186272 -212.504757 98.247640 
8.500100 -14.337359 -137.036611 -17.103477 13.145410 350.558128 -81.614252 1.191949 -213.521517 98.717729 
8.550100 -14.405634 -137.689137 -17.184945 13.208008 352.227415 -82.002872 1.197627 -214.538278 99.187817 
8.600100 -14.473910 -138.341664 -17.266413 13.270605 353.896702 -82.391493 1.203304 -215.555038 99.657906 
8.650100 -14.542185 -138.994190 -17.347882 13.333203 355.565988 -82.780113 1.208982 -216.571798 100.127995 
8.700100 -14.610460 -139.646717 -17.429350 13.395801 357.235275 -83.168733 1.214659 -217.588559 100.598083 
8.750100 -14.678735 -140.299243 -17.510819 13.458398 358.904562 -83.557353 1.220337 -218.605319 101.068172 
8.800100 -14.747010 -140.951769 -17.592287 13.520996 360.573849 -83.945973 1.226014 -219.622080 101.538261 
8.850100 -14.815286 -141.604295 -17.673756 13.583594 362.243136 -84.334593 1.231692 -220.638840 102.008350 
8.900100 -14.883561 -142.256822 -17.755225 13.646192 363.912422 -84.723214 1.237369 -221.655601 102.478438 
8.950100 -14.951836 -142.909348 -17.836694 13.708789 365.581709 -85.111834 1.243047 -222.672361 102.948527 
9.000100 -15.020111 -143.561874 -17.918163 13.771387 367.250996 -85.500454 1.248724 -223.689122 103.418616 
9.050100 -15.088386 -144.214400 -17.999632 13.833985 368.920282 -85.889074 1.254402 -224.705882 103.888705 
9.100100 -15.156662 -144.866926 -18.081101 13.896583 370.589569 -86.277693 1.260079 -225.722643 104.358794 
9.150100 -15.224937 -145.519452 -18.162570 13.959180 372.258856 -86.666313 1.265757 -226.739403 104.828883 
9.200100 -15.293212 -146.171978 -18.244039 14.021778 373.928142 -87.054933 1.271434 -227.756164 105.298972 
9.250100 -15.361487 -146.824504 -18.325508 14.084376 375.597429 -87.443553 1.277112 -228.772925 105.769061 
9.300100 -15.429763 -147.477030 -18.406977 14.146974 377.266715 -87.832173 1.282789 -229.789685 106.239150 
9.350100 -15.498038 -148.129556 -18.488447 14.209572 378.936002 -88.220793 1.288467 -230.806446 106.709239 
9.400100 -15.566313 -148.782082 -18.569916 14.272169 380.605289 -88.609413 1.294144 -231.823207 107.179329 
9.450100 -15.634589 -149.434607 -18.651386 14.334767 382.274575 -88.998032 1.299822 -232.839968 107.649418 
9.500100 -15.702864 -150.087133 -18.732855 14.397365 383.943862 -89.386652 1.305499 -233.856729 108.119507 
9.550100 -15.771139 -150.739659 -18.814325 14.459963 385.613148 -89.775272 1.311177 -234.873489 108.589596 
9.600100 -15.839415 -151.392184 -18.895794 14.522560 387.282435 -90.163891 1.316854 -235.890250 109.059686 
9.650100 -15.907690 -152.044710 -18.977264 14.585158 388.951721 -90.552511 1.322532 -236.907011 109.529775 
9.700100 -15.975965 -152.697236 -19.058734 14.647756 390.621008 -90.941131 1.328209 -237.923772 109.999864 
9.750100 -16.044241 -153.349761 -19.140204 14.710354 392.290294 -91.329750 1.333887 -238.940533 110.469954 
9.800100 -16.112516 -154.002287 -19.221673 14.772952 393.959581 -91.718370 1.339564 -239.957294 110.940043 
9.850100 -16.180791 -154.654812 -19.303143 14.835550 395.628867 -92.106989 1.345242 -240.974055 111.410133 
9.900100 -16.249067 -155.307338 -19.384613 14.898147 397.298154 -92.495609 1.350919 -241.990816 111.880222 
9.950100 -16.317342 -155.959863 -19.466083 14.960745 398.967440 -92.884228 1.356597 -243.007577 112.350312 
10.000100 -16.385618 -156.612388 -19.547553 15.023343 400.636726 -93.272848 1.362275 -244.024338 112.820401 
10.050100 -16.453893 -157.264914 -19.629024 15.085941 402.306013 -93.661467 1.367952 -245.041099 113.290491 
10.100100 -16.522168 -157.917439 -19.710494 15.148539 403.975299 -94.050086 1.373630 -246.057860 113.760580 
10.150100 -16.590444 -158.569964 -19.791964 15.211136 405.644585 -94.438706 1.379307 -247.074621 114.230670 
10.200100 -16.658719 -159.222489 -19.873434 15.273734 407.313872 -94.827325 1.384985 -248.091383 114.700759 
10.250100 -16.726995 -159.875015 -19.954905 15.336332 408.983158 -95.215945 1.390662 -249.108144 115.170849 
10.300100 -16.795270 -160.527540 -20.036375 15.398930 410.652445 -95.604564 1.396340 -250.124905 115.640939 
10.350100 -16.863546 -161.180065 -20.117845 15.461528 412.321731 -95.993183 1.402018 -251.141666 116.111029 
